y_true,y_pred
3.42,413.2835
3.6,412.6443
3.55,424.7585
3.96,407.5735
4.23,406.1342
4.59,407.0094
4.16,426.57178
3.96,423.33566
3.8,402.27325
4.06,408.06894
3.78,421.9755
3.1,434.39166
3.09,406.06766
3.1,401.21017
3.07,401.6121
3.1,403.0953
3.11,407.46713
3.11,398.78873
3.08,401.32422
3.09,411.09918
3.05,425.5852
3.02,421.5561
3.07,418.9116
3.11,406.18478
3.1,429.23935
3.14,428.40408
3.18,420.5505
3.14,418.79593
3.15,404.9927
3.11,409.28418
3.11,417.64938
3.06,425.59952
3.06,425.42978
3.15,433.61902
3.02,421.5047
3.01,401.04846
3.03,406.8467
2.99,407.99838
3.0,401.07327
3.01,407.81622
2.97,422.9433
3.07,427.6295
2.87,428.95325
2.89,410.65228
2.89,410.15347
2.93,432.75415
2.87,418.7316
2.84,422.83353
2.8,428.91153
2.85,412.94962
2.87,409.14563
2.96,401.2349
2.91,419.914
2.8,439.5246
2.82,421.14554
2.84,408.63742
2.82,412.49426
2.83,425.23062
2.96,423.97787
2.95,425.18988
2.92,409.15012
3.05,403.82388
3.05,400.85513
3.05,420.85846
2.92,427.08957
2.7,412.88205
2.63,423.15305
2.8,420.43817
2.82,402.26553
2.84,400.155
2.85,413.08792
2.88,405.39578
2.91,400.60217
2.87,413.76254
2.95,420.14993
2.94,432.38046
2.99,428.87036
3.39,421.9786
3.51,405.49765
3.57,410.62534
3.61,414.29172
3.48,405.56522
3.47,402.69742
3.98,417.86362
3.95,404.2547
3.93,403.72086
4.03,426.67612
3.88,395.55084
3.99,397.74573
4.16,404.93243
3.95,405.1178
3.9,415.44293
3.85,423.82925
4.21,406.50858
4.06,399.78262
4.35,410.4196
4.38,406.89432
4.16,407.04373
4.17,424.14072
4.15,406.08984
4.64,408.62082
4.58,425.73727
4.8,421.77908
5.06,409.44794
4.67,400.35995
4.66,407.49472
4.63,395.4774
4.6,411.05545
3.78,425.77603
3.82,423.1353
3.77,406.50455
3.94,398.21512
3.77,408.4053
4.0,397.05185
3.79,407.65274
3.69,424.23483
4.21,418.20853
4.65,411.43484
4.68,430.92856
5.29,432.56293
4.37,421.32803
4.51,409.03598
7.54,413.62753
6.36,422.07193
5.23,403.6055
5.42,425.00308
4.95,419.3376
4.11,393.15652
4.12,402.15494
4.07,405.63754
3.92,401.34592
4.09,425.18588
3.74,400.82584
3.31,399.98386
3.1,417.26825
2.86,420.9423
2.85,416.58395
2.78,429.83188
2.97,425.34396
3.03,423.27457
3.02,409.55386
3.04,428.92316
2.81,425.94028
3.1,425.55203
2.89,425.24826
2.88,420.2822
2.02,411.95084
2.0,405.56546
1.86,411.95776
1.8,418.65128
1.79,420.8756
1.76,427.93924
1.8,404.253
1.79,421.21695
1.73,436.24228
1.76,434.407
1.76,423.117
1.67,428.87943
1.69,420.21997
1.67,419.68365
1.62,421.2686
1.64,408.6178
1.81,420.8566
1.83,424.5584
1.84,411.68353
1.85,428.65695
1.82,431.36917
1.8,417.99838
1.83,429.31082
1.79,423.9018
1.83,405.2198
1.48,399.16122
1.46,408.2014
1.45,402.0153
1.45,412.84415
1.45,426.49228
1.45,415.84
1.45,404.5861
1.45,415.5624
1.45,439.7415
1.45,439.8264
1.44,424.69577
1.44,424.3388
1.45,418.4157
1.48,410.57825
1.46,417.69046
1.39,404.21817
1.41,424.6526
1.41,423.66446
1.43,426.7715
1.42,399.95627
1.41,404.90097
1.44,425.6425
1.36,432.18414
1.36,418.72983
1.38,409.74857
1.32,410.55206
1.4,422.43698
1.42,410.3314
1.46,425.5134
1.45,440.32047
1.42,421.32327
1.41,419.3918
1.39,430.89297
1.41,402.79855
1.41,406.51065
1.42,403.98453
1.38,414.41928
1.38,424.89438
1.38,420.65207
1.46,419.83566
1.46,408.5582
1.53,406.8027
1.59,420.42032
1.63,429.1415
1.67,427.9315
1.69,403.23248
1.7,398.323
1.69,406.0717
1.7,397.97348
1.68,405.10205
1.66,404.21164
1.65,406.88678
1.67,408.6407
1.66,411.5162
1.7,423.13693
1.69,410.4794
1.7,424.65143
1.67,426.70523
1.65,420.6293
1.78,399.6626
1.8,415.65903
1.75,407.6774
1.77,418.19363
1.76,410.9706
1.74,391.94986
1.98,406.4977
2.03,423.07443
2.02,408.15964
2.0,425.0228
2.01,401.37967
2.04,394.92496
2.03,405.91068
2.01,416.01694
1.94,417.981
1.89,408.16638
1.91,410.7077
1.9,420.50034
1.92,421.35968
1.93,439.87457
1.96,432.19165
1.94,422.95303
1.89,422.6379
1.84,409.31747
1.85,408.00644
1.81,414.65024
1.8,430.4772
1.83,435.21964
1.82,432.39966
1.8,422.82126
1.85,429.9166
1.85,416.5145
1.85,406.3046
1.83,422.5576
1.85,408.73697
1.8,399.57352
1.84,412.2445
1.94,418.79465
1.82,423.92593
1.76,410.64304
1.73,430.09225
1.76,396.016
1.73,404.5543
1.78,430.49164
1.78,426.79843
1.76,421.62582
1.74,419.00873
1.79,403.4443
1.82,417.45163
1.88,409.3666
1.8,424.49472
1.87,403.52304
1.9,397.26834
1.92,413.2871
1.87,426.01685
2.09,401.87753
2.08,407.61502
2.25,416.91846
1.84,404.02982
1.43,401.47995
1.42,400.09927
1.37,411.95828
1.32,434.17258
1.34,428.5721
1.33,420.91568
1.29,430.63922
1.4,420.9997
1.28,412.05405
1.16,422.9058
1.54,413.91425
1.71,401.55527
1.72,427.4918
1.65,416.91513
1.98,392.71548
2.01,402.9554
2.12,408.42966
2.11,409.749
2.08,400.84775
1.96,409.6531
2.13,404.97397
2.67,415.9224
2.7,419.9529
2.72,424.6974
2.7,399.40518
2.69,397.935
2.73,407.5433
2.72,408.09695
2.78,420.87387
2.7,410.01205
2.74,410.77505
2.88,407.0326
2.89,406.2227
2.85,427.28488
2.92,402.11948
2.87,399.49506
2.81,409.91165
2.94,420.28558
3.02,403.58258
3.45,425.13803
3.48,415.5768
3.48,398.33093
3.49,398.34744
3.48,397.38828
3.5,408.11795
3.52,414.33224
3.65,406.66568
3.71,410.96622
3.61,407.54898
3.62,403.6763
3.59,397.68106
3.61,408.69138
3.63,425.78683
3.58,417.01547
3.58,417.30222
3.59,405.2338
3.6,406.48816
3.56,427.10532
3.56,419.575
3.57,406.34348
3.63,425.5679
3.59,424.8644
3.52,419.13736
3.5,397.41098
3.61,403.89053
3.81,425.22873
3.77,424.6745
3.88,424.09076
3.88,397.15973
3.85,398.98904
3.99,408.27414
4.1,398.05386
4.07,415.57114
3.68,407.63596
3.7,403.69467
3.63,399.95657
3.56,420.71454
3.56,429.64993
3.65,421.7551
3.64,428.54733
3.59,423.27463
3.58,411.54858
3.59,407.70493
3.57,416.2858
3.75,424.60822
3.79,414.1993
3.73,425.15686
3.85,402.6653
3.81,394.19742
3.73,406.9116
3.67,416.60428
3.75,400.63916
3.74,417.97977
3.84,425.35074
3.94,422.9614
3.91,408.72598
3.99,408.3638
4.06,398.63675
3.99,403.6935
3.99,412.8904
4.06,400.63693
4.08,409.28613
3.86,421.1274
3.85,408.56985
3.77,407.98114
3.81,407.8375
3.9,438.0303
3.91,425.3772
3.86,425.89096
3.82,409.18997
3.7,405.61124
3.94,418.67386
4.18,418.941
4.32,429.26743
4.43,424.17203
4.47,395.417
4.25,401.40076
4.23,403.27835
4.42,405.56314
4.43,414.87686
4.51,425.31644
4.67,413.26108
4.75,403.83713
4.24,409.3483
4.25,398.60458
4.29,400.66336
4.33,416.18066
4.69,423.8345
5.06,415.9882
5.07,403.01352
5.18,403.7383
5.4,392.62146
5.45,395.59756
5.38,402.31134
5.45,395.0682
5.34,399.78824
5.07,406.7048
5.1,424.39932
5.16,407.6647
4.98,425.87735
4.96,428.11722
5.18,417.77432
4.87,412.95874
4.82,425.8256
4.71,411.16104
4.86,405.58093
5.23,430.84448
5.36,423.0822
5.28,417.42776
5.39,401.2542
5.54,399.2396
5.21,406.5333
5.45,413.37503
4.9,399.70456
5.25,415.66
5.8,424.75174
5.45,413.06638
4.67,432.5615
3.71,406.23135
4.33,399.87198
4.98,423.71622
5.05,429.93906
5.04,427.5693
5.04,410.55734
5.65,407.4308
6.06,409.47733
6.95,415.5297
6.94,403.0292
7.06,401.74918
7.18,401.49643
7.18,400.78055
7.27,409.34158
7.41,400.2451
7.54,415.47507
7.63,405.3287
7.7,407.85745
7.54,394.41626
7.26,418.21292
7.65,412.934
7.59,415.58585
7.75,429.53812
7.6,418.7493
7.55,401.54498
7.79,412.32724
8.46,399.21658
8.57,418.97247
8.59,407.89594
8.46,395.64822
8.61,396.75668
8.72,400.51334
8.66,416.3561
8.32,413.46274
8.56,403.15228
8.62,410.3041
8.9,424.14755
8.62,428.6619
7.85,405.6114
7.79,407.0165
7.79,396.56204
7.73,426.5827
7.56,430.3837
7.11,422.4987
7.28,412.80698
7.34,423.52145
8.03,424.30847
8.16,423.6896
7.79,416.5375
8.95,401.48874
8.96,401.70508
9.19,407.44595
9.25,402.40054
9.09,397.8635
9.19,408.5012
9.63,402.26242
9.72,411.4213
9.77,423.94565
9.83,404.0145
9.83,402.0146
9.99,398.7501
9.68,414.8454
9.66,413.06982
9.71,403.98032
9.94,410.10318
9.93,429.54337
10.25,420.94458
10.17,401.62936
10.94,412.0851
11.11,395.59265
11.18,396.5438
11.27,403.19754
11.11,395.24188
11.2,405.6036
11.29,406.6454
11.06,406.84433
11.48,422.16513
11.36,406.30673
11.14,415.14682
10.93,419.54047
11.25,392.43457
10.78,409.57968
11.03,425.82376
11.15,425.0506
11.56,412.84518
11.53,427.2673
11.1,408.46182
11.23,402.18546
10.67,398.38525
10.59,411.2557
10.63,425.0066
10.3,411.9727
10.36,430.02563
10.35,418.8391
10.41,425.26047
10.45,426.9905
10.43,413.3277
10.42,411.48572
10.41,405.37277
10.36,405.3393
10.73,417.3151
10.75,417.77997
10.45,421.38083
10.51,400.58984
10.33,391.32996
10.18,409.51767
10.32,419.321
10.31,410.94638
10.5,431.83865
11.1,419.68637
10.9,396.95404
10.4,397.5706
10.13,415.26797
9.92,424.34756
10.57,422.0526
10.79,413.46915
12.55,401.36832
12.13,399.50638
12.07,397.27567
12.5,410.0964
12.62,405.4471
12.82,402.79837
12.06,408.27316
12.52,419.6717
13.37,421.90073
13.25,401.42014
11.52,398.909
10.31,419.11166
10.66,430.3781
10.95,425.1921
8.46,411.5819
11.19,423.10202
11.36,422.31778
11.26,402.49664
11.64,409.25928
11.19,402.9291
11.02,406.00583
11.05,423.4706
11.29,415.5896
13.13,424.63657
12.75,398.0137
13.14,396.46457
13.45,408.3682
13.74,404.32315
12.48,400.9177
16.27,411.16168
16.3,399.08414
16.19,393.54404
15.36,407.17685
15.71,416.32678
15.7,416.2667
16.47,409.73074
17.24,403.249
19.42,398.0407
17.31,391.04086
17.35,402.8478
16.9,420.94644
16.59,413.32516
17.02,425.01605
17.18,417.40845
16.14,403.47357
16.01,416.79373
16.0,425.42554
15.41,416.25476
15.85,428.72763
16.46,422.53088
16.34,404.66238
17.07,401.85828
14.27,408.70627
12.74,396.60977
13.65,434.9725
13.23,421.59317
14.29,411.07013
14.23,413.33472
13.82,400.43973
14.55,410.02402
15.49,425.87744
14.94,400.7744
13.89,403.0109
13.98,417.47882
15.73,421.3604
15.62,408.01175
15.49,399.77835
15.2,406.19766
16.17,414.43692
16.41,419.34024
15.29,400.15726
16.95,417.2491
17.46,404.89066
17.74,393.55618
18.22,399.6694
18.08,415.56042
18.54,398.18735
19.91,407.46396
20.78,395.24124
21.46,394.53763
21.91,400.50497
22.4,400.23935
22.47,398.75558
22.13,399.00027
21.69,406.13132
21.92,420.2576
21.55,416.01816
20.02,404.52377
24.12,421.50372
23.08,412.8327
20.72,380.88647
22.38,413.22318
23.65,421.64377
24.73,397.48502
25.2,399.06497
25.44,383.96692
24.55,394.33237
23.71,413.2935
24.46,418.52585
25.22,415.26126
24.1,390.80234
24.27,401.55283
25.09,420.7941
26.79,402.83475
24.93,366.61942
24.43,386.29434
24.39,420.97293
23.25,412.90732
29.22,421.16104
26.83,384.80243
25.11,372.92703
24.82,408.3323
25.76,412.92026
24.62,409.4659
24.35,375.90573
24.38,419.24228
24.07,411.5036
22.56,401.759
23.27,424.8428
24.76,422.37653
21.15,399.43555
17.64,402.44742
17.89,431.19333
16.86,423.79398
16.73,417.3932
17.57,424.55954
19.91,409.2419
13.39,399.97623
21.97,414.85995
24.64,426.40927
31.28,392.02197
30.38,395.22424
31.2,379.64835
31.59,390.724
30.98,356.61404
36.29,398.28357
31.57,366.98605
27.27,365.9785
23.29,394.72397
29.84,411.0577
37.75,406.03748
44.73,356.47723
39.79,354.7798
33.18,314.95132
34.74,348.23654
40.47,355.48093
37.74,339.18668
43.39,327.96088
39.04,349.38608
20.35,281.21558
12.27,340.86935
10.41,394.36523
10.61,420.07495
10.13,417.65976
9.35,411.45126
7.98,420.72583
8.03,417.86588
9.37,420.5798
4.09,409.69888
4.3,419.78528
4.21,429.90228
4.29,418.01437
4.11,422.32724
3.98,413.5163
4.0,423.0439
3.93,419.94412
4.22,418.37613
4.61,424.13443
4.39,401.1782
3.39,401.63992
3.04,421.27777
3.08,430.03027
2.88,424.94363
2.7,419.84976
2.45,428.31656
2.36,424.83823
2.29,421.94992
2.13,422.3079
2.18,423.04575
2.13,423.0101
2.21,414.4009
2.18,420.39893
2.27,405.56744
2.05,404.11453
1.7,424.21146
1.82,432.70035
1.93,436.08102
1.88,419.00772
1.9,414.74847
1.91,419.92978
1.92,413.05518
1.96,409.95612
2.05,406.90292
2.13,402.68063
2.12,397.37222
2.07,402.68228
2.03,415.1517
1.92,420.46664
1.98,411.31918
2.1,432.5389
2.17,414.91168
2.15,401.6935
2.2,407.67838
2.17,411.32635
1.97,399.96378
2.42,425.4312
2.35,424.92706
2.3,398.3002
2.25,413.66135
2.4,415.8293
2.39,420.38425
2.37,404.67508
2.47,410.98105
2.47,418.05038
2.53,406.17178
2.51,418.90524
2.48,406.949
2.62,405.4387
2.56,417.0962
2.6,412.89066
2.63,399.01688
2.64,411.46713
2.54,429.47147
2.67,402.27164
2.7,406.7549
2.72,407.42307
2.64,424.50046
2.73,407.48346
2.73,411.1025
2.71,419.15274
2.69,403.27945
2.75,396.51685
2.81,400.8348
2.6,434.00784
2.56,418.4374
2.58,415.8671
2.58,424.34637
2.66,407.93063
2.55,426.35788
2.52,419.527
2.57,407.59146
2.57,408.46765
2.59,407.22177
2.69,395.50015
2.72,404.03995
2.75,418.7227
2.7,413.2338
2.78,400.69095
2.82,410.08505
2.8,415.47647
2.82,423.87265
2.72,426.4607
2.76,413.98135
2.73,421.59122
2.74,429.28775
2.65,428.14145
2.69,421.4558
2.56,430.90045
2.68,405.0737
2.7,408.76303
2.76,403.69217
2.82,400.70767
2.83,404.56003
3.01,401.3372
2.96,414.8494
2.84,423.85724
2.91,411.40427
2.87,418.81442
2.99,403.25052
2.96,404.65958
2.98,420.2465
2.88,428.78802
2.9,415.71634
2.97,403.12442
2.94,417.88333
2.99,406.4135
2.89,427.55994
2.92,421.5629
2.86,409.00253
2.96,405.8826
2.89,413.2065
3.15,392.2482
3.1,411.7076
2.98,425.11932
2.91,424.6082
2.9,425.54483
2.79,423.20276
2.73,426.4727
2.81,419.75046
2.61,430.78723
2.61,416.28333
2.66,425.29517
2.52,425.12064
2.43,418.94003
2.73,400.28696
2.62,405.25845
2.83,400.9243
2.95,402.3471
2.98,418.30814
2.79,421.67883
2.75,415.8027
3.02,403.18127
2.86,421.20428
2.82,418.3635
2.87,403.23615
3.12,395.18796
2.92,412.05692
2.87,433.2922
2.29,430.00888
2.3,422.0061
2.31,421.457
2.28,427.4354
2.13,423.67078
2.11,414.9387
2.13,408.3904
2.27,401.66724
2.38,406.62582
2.4,414.5675
2.49,402.14856
2.38,421.43808
2.56,401.56595
2.6,407.66745
2.75,399.32047
2.86,405.54962
2.87,417.95392
2.73,423.54868
2.73,415.09372
2.83,402.66486
2.96,409.63022
2.97,397.96814
3.1,402.95486
3.09,411.24637
3.1,400.14926
3.25,403.8157
3.12,420.19586
3.18,413.5317
3.18,409.05264
3.12,429.06284
3.09,414.80344
3.18,395.12418
3.3,400.4195
3.29,414.51666
3.19,427.33554
2.92,432.2522
2.94,420.40143
2.82,404.44342
3.28,398.87912
3.27,407.43814
3.35,399.11618
3.44,402.22
3.42,417.4992
3.41,411.01712
3.33,428.01602
3.37,405.25226
3.59,400.59396
3.48,424.60007
3.04,432.0647
3.37,405.39053
3.8,401.691
4.3,399.76218
4.38,407.99323
4.35,419.3621
